"Matricula";"Ano";"Turma";"Horario";"Professor";"Codigo_curso";"Curso";"Prova";"Questao";"Acertou";"Nome.questao";"arquivos";"Numero.prova"
180020412;2018;"CC";"14-16";"EDUARDO YOSHIO";"06220";"Engenharia Civil";19091800412;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_44.pdf";1
180020587;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19091800293;1;TRUE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_49.pdf";1
180020846;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800552;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_45.pdf";1
180021362;2018;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19091800380;1;FALSE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_12.pdf";1
180021541;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19091800491;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_32.pdf";1
180022482;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19091800264;1;TRUE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_20.pdf";1
180022563;2018;"CC";"14-16";"EDUARDO YOSHIO";"01856";"Ciência da Computação";19091800394;1;FALSE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_26.pdf";1
180023136;2018;"BA";"10/dez";"JOSE AUGUSTO";"06017";"Engenharia De Produção";19091800159;1;TRUE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_34.pdf";1
180023667;2018;"CC";"14-16";"EDUARDO YOSHIO";"60844";"Engenharia Química";19091800409;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_41.pdf";1
180024124;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800528;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_21.pdf";1
180024892;2018;"BB";"10/dez";"THAIS CARVALHO";"01856";"Ciência da Computação";19091800224;1;TRUE;"03_probabilidade_total_05.Rnw";"Solucao_BB_41.pdf";1
180025325;2018;"CB";"14-16";"LUCAS MOREIRA";"06335";"Engenharia Elétrica";19091800309;1;TRUE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_01.pdf";1
180026429;2018;"CA";"14-16";"ANDRE LUIZ";"06017";"Engenharia De Produção";19091800278;1;TRUE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_34.pdf";1
180026691;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800184;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_BB_01.pdf";1
180026801;2018;"DA";"16-18";"LUCAS MOREIRA";"01589";"Outros";19091800441;1;FALSE;"06_distribuicao_binomial_07.Rnw";"Solucao_DA_13.pdf";1
180027298;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06351";"Engenharia De Redes De Comunicação";19091800048;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_48.pdf";1
180028341;2018;"CC";"14-16";"EDUARDO YOSHIO";"06017";"Engenharia De Produção";19091800408;1;FALSE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_40.pdf";1
180028693;2018;"BA";"10/dez";"JOSE AUGUSTO";"06912";"Ciências Contábeis";19091800156;1;FALSE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_31.pdf";1
180028766;2018;"DB";"16-18";"LUCAS MOREIRA";"01368";"Outros";19091800482;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_23.pdf";1
180028880;2018;"CC";"14-16";"EDUARDO YOSHIO";"06335";"Engenharia Elétrica";19091800424;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_56.pdf";1
180029002;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19091800297;1;TRUE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_53.pdf";1
180029274;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800486;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_27.pdf";1
180029789;2018;"DA";"16-18";"LUCAS MOREIRA";"01899";"Outros";19091800437;1;FALSE;"06_distribuicao_binomial_07.Rnw";"Solucao_DA_09.pdf";1
180030353;2018;"CB";"14-16";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19091800346;1;TRUE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_38.pdf";1
180030418;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19091800282;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_38.pdf";1
180030892;2018;"BA";"10/dez";"JOSE AUGUSTO";"06017";"Engenharia De Produção";19091800161;1;FALSE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_36.pdf";1
180034111;2018;"BA";"10/dez";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19091800133;1;TRUE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_08.pdf";1
180034235;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800487;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_28.pdf";1
180034995;2018;"BA";"10/dez";"JOSE AUGUSTO";"06335";"Engenharia Elétrica";19091800137;1;TRUE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_12.pdf";1
180035061;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800553;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_46.pdf";1
180035096;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800496;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_37.pdf";1
180035495;2018;"AB";"08/out";"ROBERTO VILA";"01741";"Engenharia de Computação";19091800080;1;TRUE;"04_teorema_Bayes_10.Rnw";"Solucao_AB_18.pdf";1
180035576;2018;"CB";"14-16";"LUCAS MOREIRA";"03221";"Ciências Econômicas";19091800315;1;FALSE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_07.pdf";1
180036173;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19091800295;1;TRUE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_51.pdf";1
180036670;2018;"CC";"14-16";"EDUARDO YOSHIO";"01449";"Outros";19091800374;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_06.pdf";1
180036726;2018;"BB";"10/dez";"THAIS CARVALHO";"06424";"Engenharia Mecânica";19091800190;1;TRUE;"03_probabilidade_total_05.Rnw";"Solucao_BB_07.pdf";1
180036971;2018;"DA";"16-18";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19091800456;1;TRUE;"06_distribuicao_binomial_07.Rnw";"Solucao_DA_28.pdf";1
180037528;2018;"CC";"14-16";"EDUARDO YOSHIO";"01589";"Outros";19091800399;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_31.pdf";1
180037871;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800536;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_29.pdf";1
180038150;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19091800033;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_33.pdf";1
180041371;2018;"BB";"10/dez";"THAIS CARVALHO";"06351";"Engenharia De Redes De Comunicação";19091800235;1;TRUE;"03_probabilidade_total_05.Rnw";"Solucao_BB_52.pdf";1
180041886;2018;"BB";"10/dez";"THAIS CARVALHO";"06254";"Engenharia Ambiental";19091800200;1;TRUE;"03_probabilidade_total_05.Rnw";"Solucao_BB_17.pdf";1
180042327;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19091800302;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_58.pdf";1
180046357;2018;"CB";"14-16";"LUCAS MOREIRA";"01449";"Outros";19091800340;1;FALSE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_32.pdf";1
180046519;2018;"BA";"10/dez";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19091800169;1;FALSE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_44.pdf";1
180046799;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800463;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_04.pdf";1
180048830;2018;"AB";"08/out";"ROBERTO VILA";"06017";"Engenharia De Produção";19091800084;1;FALSE;"04_teorema_Bayes_10.Rnw";"Solucao_AB_22.pdf";1
180051865;2018;"DB";"16-18";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19091800499;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_40.pdf";1
180051989;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19091800291;1;TRUE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_47.pdf";1
180052161;2018;"CC";"14-16";"EDUARDO YOSHIO";"01368";"Outros";19091800372;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_04.pdf";1
180052322;2018;"BB";"10/dez";"THAIS CARVALHO";"06424";"Engenharia Mecânica";19091800238;1;TRUE;"03_probabilidade_total_05.Rnw";"Solucao_BB_55.pdf";1
180052608;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19091800005;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_05.pdf";1
180053523;2018;"DA";"16-18";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19091800433;1;TRUE;"06_distribuicao_binomial_07.Rnw";"Solucao_DA_05.pdf";1
180054074;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19091800366;1;FALSE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_58.pdf";1
180054589;2018;"CB";"14-16";"LUCAS MOREIRA";"06351";"Engenharia De Redes De Comunicação";19091800332;1;TRUE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_24.pdf";1
180054899;2018;"BB";"10/dez";"THAIS CARVALHO";"06424";"Engenharia Mecânica";19091800239;1;TRUE;"03_probabilidade_total_05.Rnw";"Solucao_BB_56.pdf";1
180056727;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800534;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_27.pdf";1
180062433;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800484;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_25.pdf";1
180063154;2018;"DA";"16-18";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19091800454;1;FALSE;"06_distribuicao_binomial_07.Rnw";"Solucao_DA_26.pdf";1
180066978;2018;"DA";"16-18";"LUCAS MOREIRA";"01589";"Outros";19091800443;1;FALSE;"06_distribuicao_binomial_07.Rnw";"Solucao_DA_15.pdf";1
180068261;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19091800498;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_39.pdf";1
180075161;2018;"CB";"14-16";"LUCAS MOREIRA";"01741";"Engenharia de Computação";19091800344;1;FALSE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_36.pdf";1
180075993;2018;"CC";"14-16";"EDUARDO YOSHIO";"01112";"Administração";19091800375;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_07.pdf";1
180076272;2018;"DB";"16-18";"LUCAS MOREIRA";"01741";"Engenharia de Computação";19091800488;1;FALSE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_29.pdf";1
180076639;2018;"BB";"10/dez";"THAIS CARVALHO";"01589";"Outros";19091800207;1;FALSE;"03_probabilidade_total_05.Rnw";"Solucao_BB_24.pdf";1
180077180;2018;"BB";"10/dez";"THAIS CARVALHO";"01589";"Outros";19091800187;1;FALSE;"03_probabilidade_total_05.Rnw";"Solucao_BB_04.pdf";1
180091905;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800473;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_14.pdf";1
180096630;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06912";"Ciências Contábeis";19091800051;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_51.pdf";1
180096931;2018;"CA";"14-16";"ANDRE LUIZ";"06351";"Engenharia De Redes De Comunicação";19091800275;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_31.pdf";1
180097121;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19091800320;1;TRUE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_12.pdf";1
180097911;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800472;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_13.pdf";1
180098853;2018;"BA";"10/dez";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19091800149;1;FALSE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_24.pdf";1
180099205;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19091800494;1;FALSE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_35.pdf";1
180099230;2018;"BB";"10/dez";"THAIS CARVALHO";"06335";"Engenharia Elétrica";19091800208;1;TRUE;"03_probabilidade_total_05.Rnw";"Solucao_BB_25.pdf";1
180099752;2018;"BA";"10/dez";"JOSE AUGUSTO";"06017";"Engenharia De Produção";19091800160;1;FALSE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_35.pdf";1
180099825;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19091800323;1;FALSE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_15.pdf";1
180100548;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800540;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_33.pdf";1
180100599;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19091800271;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_27.pdf";1
180100700;2018;"CC";"14-16";"EDUARDO YOSHIO";"01899";"Outros";19091800410;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_42.pdf";1
180100912;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800468;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_09.pdf";1
180100921;2018;"BA";"10/dez";"JOSE AUGUSTO";"06335";"Engenharia Elétrica";19091800143;1;TRUE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_18.pdf";1
180101625;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06220";"Engenharia Civil";19091800004;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_04.pdf";1
180101935;2018;"CA";"14-16";"ANDRE LUIZ";"06912";"Ciências Contábeis";19091800245;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_01.pdf";1
180102354;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19091800044;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_44.pdf";1
180102991;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800489;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_30.pdf";1
180103407;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800471;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_12.pdf";1
180103571;2018;"CA";"14-16";"ANDRE LUIZ";"01741";"Engenharia de Computação";19091800265;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_21.pdf";1
180103831;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800531;1;FALSE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_24.pdf";1
180104071;2018;"CA";"14-16";"ANDRE LUIZ";"06912";"Ciências Contábeis";19091800249;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_05.pdf";1
180104454;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19091800040;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_40.pdf";1
180105485;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19091800020;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_20.pdf";1
180105973;2018;"CB";"14-16";"LUCAS MOREIRA";"01368";"Outros";19091800316;1;FALSE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_08.pdf";1
180106309;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19091800281;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_37.pdf";1
180107011;2018;"CB";"14-16";"LUCAS MOREIRA";"03221";"Ciências Econômicas";19091800310;1;TRUE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_02.pdf";1
180107038;2018;"AB";"08/out";"ROBERTO VILA";"60844";"Engenharia Química";19091800064;1;FALSE;"04_teorema_Bayes_10.Rnw";"Solucao_AB_02.pdf";1
180107453;2018;"CA";"14-16";"ANDRE LUIZ";"01741";"Engenharia de Computação";19091800294;1;TRUE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_50.pdf";1
180107712;2018;"AB";"08/out";"ROBERTO VILA";"06351";"Engenharia De Redes De Comunicação";19091800073;1;FALSE;"04_teorema_Bayes_10.Rnw";"Solucao_AB_11.pdf";1
180112341;2018;"AB";"08/out";"ROBERTO VILA";"03221";"Ciências Econômicas";19091800089;1;FALSE;"04_teorema_Bayes_10.Rnw";"Solucao_AB_27.pdf";1
180112601;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800466;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_07.pdf";1
180112791;2018;"BA";"10/dez";"JOSE AUGUSTO";"06254";"Engenharia Ambiental";19091800170;1;TRUE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_45.pdf";1
180113631;2018;"BA";"10/dez";"JOSE AUGUSTO";"60844";"Engenharia Química";19091800158;1;TRUE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_33.pdf";1
180113674;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19091800022;1;TRUE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_22.pdf";1
180113933;2018;"DB";"16-18";"LUCAS MOREIRA";"06335";"Engenharia Elétrica";19091800476;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_17.pdf";1
180114140;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800464;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_05.pdf";1
180114778;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800481;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_22.pdf";1
180115057;2018;"BA";"10/dez";"JOSE AUGUSTO";"02291";"Outros";19091800127;1;FALSE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_02.pdf";1
180115391;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800485;1;FALSE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_26.pdf";1
180115804;2018;"CC";"14-16";"EDUARDO YOSHIO";"06017";"Engenharia De Produção";19091800405;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_37.pdf";1
180116576;2018;"EA";"18-21";"JHAMES MATOS";"01856";"Ciência da Computação";19091800526;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_19.pdf";1
180116771;2018;"AB";"08/out";"ROBERTO VILA";"03221";"Ciências Econômicas";19091800104;1;FALSE;"04_teorema_Bayes_10.Rnw";"Solucao_AB_42.pdf";1
180117173;2018;"BB";"10/dez";"THAIS CARVALHO";"01741";"Engenharia de Computação";19091800199;1;TRUE;"03_probabilidade_total_05.Rnw";"Solucao_BB_16.pdf";1
180119109;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800493;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_34.pdf";1
180119176;2018;"BB";"10/dez";"THAIS CARVALHO";"06335";"Engenharia Elétrica";19091800230;1;FALSE;"03_probabilidade_total_05.Rnw";"Solucao_BB_47.pdf";1
180119214;2018;"CA";"14-16";"ANDRE LUIZ";"06351";"Engenharia De Redes De Comunicação";19091800280;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_36.pdf";1
180120255;2018;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19091800379;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_11.pdf";1
180120310;2018;"BA";"10/dez";"JOSE AUGUSTO";"01236";"Outros";19091800139;1;FALSE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_14.pdf";1
180121031;2018;"BB";"10/dez";"THAIS CARVALHO";"01899";"Outros";19091800244;1;TRUE;"03_probabilidade_total_05.Rnw";"Solucao_BB_61.pdf";1
180122177;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800474;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_15.pdf";1
180122444;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800521;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_14.pdf";1
180123335;2018;"BB";"10/dez";"THAIS CARVALHO";"01741";"Engenharia de Computação";19091800236;1;FALSE;"03_probabilidade_total_05.Rnw";"Solucao_BB_53.pdf";1
180123734;2018;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19091800525;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_18.pdf";1
180125311;2018;"AB";"08/out";"ROBERTO VILA";"03221";"Ciências Econômicas";19091800113;1;TRUE;"04_teorema_Bayes_10.Rnw";"Solucao_AB_51.pdf";1
180125559;2018;"CB";"14-16";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19091800326;1;TRUE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_18.pdf";1
180126270;2018;"BA";"10/dez";"JOSE AUGUSTO";"01236";"Outros";19091800145;1;FALSE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_20.pdf";1
180126296;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06912";"Ciências Contábeis";19091800039;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_39.pdf";1
180126792;2018;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19091800551;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_44.pdf";1
180126814;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800478;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_19.pdf";1
180126881;2018;"BA";"10/dez";"JOSE AUGUSTO";"06351";"Engenharia De Redes De Comunicação";19091800147;1;TRUE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_22.pdf";1
180126962;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06017";"Engenharia De Produção";19091800034;1;FALSE;"06_distribuicao_binomial_06.Rnw";"Solucao_AA_34.pdf";1
180127659;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800497;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_38.pdf";1
180128761;2018;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19091800425;1;TRUE;"05_variaveis_aleatorias_07.Rnw";"Solucao_CC_57.pdf";1
180129562;2018;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19091800513;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_06.pdf";1
180130129;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19091800495;1;FALSE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_36.pdf";1
180130595;2018;"DA";"16-18";"LUCAS MOREIRA";"08516";"Ciências Contábeis";19091800432;1;FALSE;"06_distribuicao_binomial_07.Rnw";"Solucao_DA_04.pdf";1
180131133;2018;"CA";"14-16";"ANDRE LUIZ";"06912";"Ciências Contábeis";19091800248;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_04.pdf";1
180131206;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800480;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_21.pdf";1
180131516;2018;"BB";"10/dez";"THAIS CARVALHO";"01741";"Engenharia de Computação";19091800192;1;FALSE;"03_probabilidade_total_05.Rnw";"Solucao_BB_09.pdf";1
180131770;2018;"CB";"14-16";"LUCAS MOREIRA";"06009";"Outros";19091800312;1;FALSE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_04.pdf";1
180132041;2018;"CA";"14-16";"ANDRE LUIZ";"01856";"Ciência da Computação";19091800296;1;TRUE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_52.pdf";1
180132181;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19091800538;1;TRUE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_29.pdf";1
180132199;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19091800467;1;TRUE;"02_propriedade_probabilidade_10.Rnw";"Solucao_DB_08.pdf";1
180135031;2018;"CA";"14-16";"ANDRE LUIZ";"06912";"Ciências Contábeis";19091800252;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_08.pdf";1
180135783;2018;"BA";"10/dez";"JOSE AUGUSTO";"06254";"Engenharia Ambiental";19091800144;1;TRUE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_19.pdf";1
180136844;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19091800308;1;FALSE;"09_distribuicao_poisson_05.Rnw";"Solucao_CA_64.pdf";1
180136895;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19091800321;1;TRUE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_13.pdf";1
180138341;2018;"CB";"14-16";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19091800360;1;TRUE;"08_distribuicao_hipergeometrica_03.Rnw";"Solucao_CB_52.pdf";1
180138880;2018;"EA";"18-21";"JHAMES MATOS";"06335";"Engenharia Elétrica";19091800510;1;FALSE;"07_distribuicao_geometrica_04.Rnw";"Solucao_EA_03.pdf";1
180138910;2018;"BA";"10/dez";"JOSE AUGUSTO";"06335";"Engenharia Elétrica";19091800162;1;FALSE;"02_propriedade_probabilidade_07.Rnw";"Solucao_BA_37.pdf";1
